1.025430301145388512e+01	6.572788034762197640e+00
1.025926050590351224e+01	6.570765804426628165e+00
1.026421627927629743e+01	6.568736451226868667e+00
1.026917029537435155e+01	6.566699967821477912e+00
1.027412251786154229e+01	6.564656346963602118e+00
1.027907291032897774e+01	6.562605581457319204e+00
1.028402143622224685e+01	6.560547664164914750e+00
1.028896805886324728e+01	6.558482588014157955e+00
1.029391274149384117e+01	6.556410345998301636e+00
1.029885544722492341e+01	6.554330931190634146e+00
1.030379613905097358e+01	6.552244336693547666e+00
1.030873477985733189e+01	6.550150555718573742e+00
1.031367133242019918e+01	6.548049581513623707e+00
1.031860575941391289e+01	6.545941407399368472e+00
1.032353802336729132e+01	6.543826026776514482e+00
1.032846808673639316e+01	6.541703433096699882e+00
1.033339591184630990e+01	6.539573619884322397e+00
1.033832146090571769e+01	6.537436580736539327e+00
1.034324469602870522e+01	6.535292309323267546e+00
1.034816557920566993e+01	6.533140799372631591e+00
1.035308407232514583e+01	6.530982044685515575e+00
1.035800013715925161e+01	6.528816039135563187e+00
1.036291373538551852e+01	6.526642776676453650e+00
1.036782482855778653e+01	6.524462251312797889e+00
1.037273337810620433e+01	6.522274457129242364e+00
1.037763934538816102e+01	6.520079388297745027e+00
1.038254269163735444e+01	6.517877039041195530e+00
1.038744337797106709e+01	6.515667403669795021e+00
1.039234136541199405e+01	6.513450476559228264e+00
1.039723661485186312e+01	6.511226252157939598e+00
1.040212908711691853e+01	6.508994725001684856e+00
1.040701874288788531e+01	6.506755889684427530e+00
1.041190554277272895e+01	6.504509740887442604e+00
1.041678944723389577e+01	6.502256273364764638e+00
1.042167041665379656e+01	6.499995481943187770e+00
1.042654841132753063e+01	6.497727361522265710e+00
1.043142339140467811e+01	6.495451907103415579e+00
1.043629531695478363e+01	6.493169113724434283e+00
1.044116414795280434e+01	6.490878976539534051e+00
1.044602984424273018e+01	6.488581490761134773e+00
1.045089236558851553e+01	6.486276651681691874e+00
1.045575167164497543e+01	6.483964454688248225e+00
1.046060772195050959e+01	6.481644895218778402e+00
1.046546047597075813e+01	6.479317968827672303e+00
1.047030989305494586e+01	6.476983671127527487e+00
1.047515593245043419e+01	6.474641997803701088e+00
1.047999855328089325e+01	6.472292944650689606e+00
1.048483771462633740e+01	6.469936507521197200e+00
1.048967337541398592e+01	6.467572682362515479e+00
1.049450549450557446e+01	6.465201465201971587e+00
1.049933403064642334e+01	6.462822852154204156e+00
1.050415894249454141e+01	6.460436839406611398e+00
1.050898018860607408e+01	6.458043423248454928e+00
1.051379772743530339e+01	6.455642600041755941e+00
1.051861151734192390e+01	6.453234366228571162e+00
1.052342151659831870e+01	6.450818718360096682e+00
1.052822768337500747e+01	6.448395653045736253e+00
1.053302997574792244e+01	6.445965166989481077e+00
1.053782835168385645e+01	6.443527257004461717e+00
1.054262276909139473e+01	6.441081919969292358e+00
1.054741318576270714e+01	6.438629152835346758e+00
1.055219955938082421e+01	6.436168952692241874e+00
1.055698184756329283e+01	6.433701316665974446e+00
1.056176000782579649e+01	6.431226242013508454e+00
1.056653399761125911e+01	6.428743726050015539e+00
1.057130377422436140e+01	6.426253766199806705e+00
1.057606929492612835e+01	6.423756359974504448e+00
1.058083051687572151e+01	6.421251504965766799e+00
1.058558739713043906e+01	6.418739198867115192e+00
1.059033989266026765e+01	6.416219439473934472e+00
1.059508796037698630e+01	6.413692224654369056e+00
1.059983155706868274e+01	6.411157552378426772e+00
1.060457063945068512e+01	6.408615420717978850e+00
1.060930516415101010e+01	6.406065827817656100e+00
1.061403508771763882e+01	6.403508771931228694e+00
1.061876036661851685e+01	6.400944251407054253e+00
1.062348095720517449e+01	6.398372264695353806e+00
1.062819681578548625e+01	6.395792810319107957e+00
1.063290789857273921e+01	6.393205886910436675e+00
1.063761416169290897e+01	6.390611493217875250e+00
1.064231556117010769e+01	6.388009628048166633e+00
1.064701205298479181e+01	6.385400290331745055e+00
1.065170359301555436e+01	6.382783479086356238e+00
1.065639013706822880e+01	6.380159193446161225e+00
1.066107164086133707e+01	6.377527432610804681e+00
1.066574806005519349e+01	6.374888195903622545e+00
1.067041935019369703e+01	6.372241482749814168e+00
1.067508546679164283e+01	6.369587292647338472e+00
1.067974636524741072e+01	6.366925625232397579e+00
1.068440200090844883e+01	6.364256480221229140e+00
1.068905232904944569e+01	6.361579857417382300e+00
1.069369730482867453e+01	6.358895756755373441e+00
1.069833688339713262e+01	6.356204178249754477e+00
1.070297101978212595e+01	6.353505122024216689e+00
1.070759966895275284e+01	6.350798588318866678e+00
1.071222278582717991e+01	6.348084577453846578e+00
1.071684032521443442e+01	6.345363089872989804e+00
1.072145224189443979e+01	6.342634126092889346e+00
1.072605849054525606e+01	6.339897686790209264e+00
1.073065902578673558e+01	6.337153772685269359e+00
1.073525380218052305e+01	6.334402384643908590e+00
1.073984277423005551e+01	6.331643523619277403e+00
1.074442589633690659e+01	6.328877190680941567e+00
1.074900312285171822e+01	6.326103387007606216e+00
1.075357440809602849e+01	6.323322113865287974e+00
1.075813970628951211e+01	6.320533372643694747e+00
1.076269897159363609e+01	6.317737164834397845e+00
1.076725215811165981e+01	6.314933492045383900e+00
1.077179921988863498e+01	6.312122355986502953e+00
1.077634011091140565e+01	6.309303758476744406e+00
1.078087478509405628e+01	6.306477701436961070e+00
1.078540319632156752e+01	6.303644186904421076e+00
1.078992529837705661e+01	6.300803217032807879e+00
1.079444104504364077e+01	6.297954794092220254e+00
1.079895038997347001e+01	6.295098920425516553e+00
1.080345328684779815e+01	6.292235598535626195e+00
1.080794968921691179e+01	6.289364831005514134e+00
1.081243955063109752e+01	6.286486620534560643e+00
1.081692282455333043e+01	6.283600969953113236e+00
1.082139946443203371e+01	6.280707882178830914e+00
1.082586942362831905e+01	6.277807360253063962e+00
1.083033265545964241e+01	6.274899407326302025e+00
1.083478911321435589e+01	6.271984026680001989e+00
1.083923875012260396e+01	6.269061221697484143e+00
1.084368151935632341e+01	6.266130995863932185e+00
1.084811737405834720e+01	6.263193352795497049e+00
1.085254626729874872e+01	6.260248296224744990e+00
1.085696815214760136e+01	6.257295829993381631e+00
1.086138298158766702e+01	6.254335958059527911e+00
1.086579070858715568e+01	6.251368684497720096e+00
1.087019128605606966e+01	6.248394013498909771e+00
1.087458466686075553e+01	6.245411949377739802e+00
1.087897080385300796e+01	6.242422496550716460e+00
1.088334964982641395e+01	6.239425659558037296e+00
1.088772115753090475e+01	6.236421443085419014e+00
1.089208527968730778e+01	6.233409851876785979e+00
1.089644196898734663e+01	6.230390890865237452e+00
1.090079117807908915e+01	6.227364565042080358e+00
1.090513285958149936e+01	6.224330879558692686e+00
1.090946696608443744e+01	6.221289839653763920e+00
1.091379345011955593e+01	6.218241450726054609e+00
1.091811226422578329e+01	6.215185718254360836e+00
1.092242336088384036e+01	6.212122647862997837e+00
1.092672669255989604e+01	6.209052245278144255e+00
1.093102221167646348e+01	6.205974516371497884e+00
1.093530987066333182e+01	6.202889467123895884e+00
1.093958962187753059e+01	6.199797103618038818e+00
1.094386141767608933e+01	6.196697432096698321e+00
1.094812521041603759e+01	6.193590458889957517e+00
1.095238095238164533e+01	6.190476190473418683e+00
1.095662859587173443e+01	6.187354633439099416e+00
1.096086809314147104e+01	6.184225794502708595e+00
1.096509939644602127e+01	6.181089680496370420e+00
1.096932245802599937e+01	6.177946298383176327e+00
1.097353723006381188e+01	6.174795655242633075e+00
1.097774366478552110e+01	6.171637758299766574e+00
1.098194171435898170e+01	6.168472614866914228e+00
1.098613133093022043e+01	6.165300232423760463e+00
1.099031246667436790e+01	6.162120618537301198e+00
1.099448507373017492e+01	6.158933780920051504e+00
1.099864910422184039e+01	6.155739727415493689e+00
1.100280451026628725e+01	6.152538465976249427e+00
1.100695124398043845e+01	6.149330004685907625e+00
1.101108925745938905e+01	6.146114351751748472e+00
1.101521850281278603e+01	6.142891515533847269e+00
1.101933893212117255e+01	6.139661504479590803e+00
1.102345049747964367e+01	6.136424327189160977e+00
1.102755315096874256e+01	6.133179992379155010e+00
1.103164684466901235e+01	6.129928508904413320e+00
1.103573153066099621e+01	6.126669885721639730e+00
1.103980716103978921e+01	6.123404131954885088e+00
1.104387368787138257e+01	6.120131256815511733e+00
1.104793106326542329e+01	6.116851269682229031e+00
1.105197923928790260e+01	6.113564180028333794e+00
1.105601816804846749e+01	6.110269997472641990e+00
1.106004780165676493e+01	6.106968731764936820e+00
1.106406809220789000e+01	6.103660392778692767e+00
1.106807899182604160e+01	6.100344990518351551e+00
1.107208045263541862e+01	6.097022535104770213e+00
1.107607242677477188e+01	6.093693036818876863e+00
1.108005486641195603e+01	6.090356506043463014e+00
1.108402772370027378e+01	6.087012953299563378e+00
1.108799095080757979e+01	6.083662389239179902e+00
1.109194449994538445e+01	6.080304824659833685e+00
1.109588832332519814e+01	6.076940270453633275e+00
1.109982237317308318e+01	6.073568737672758289e+00
1.110374660174420569e+01	6.070190237500355579e+00
1.110766096129373182e+01	6.066804781235987321e+00
1.111156540413503535e+01	6.063412380317458883e+00
1.111545988258149009e+01	6.060013046313542873e+00
1.111934434896102175e+01	6.056606790923979133e+00
1.112321875565976370e+01	6.053193625979474746e+00
1.112708305506384932e+01	6.049773563434428070e+00
1.113093719958123984e+01	6.046346615396032576e+00
1.113478114167810418e+01	6.042912794087897055e+00
1.113861483383516315e+01	6.039472111864597537e+00
1.114243822857679334e+01	6.036024581218953244e+00
1.114625127842009533e+01	6.032570214774750639e+00
1.115005393596948124e+01	6.029109025286743417e+00
1.115384615384391509e+01	6.025641025640652515e+00
1.115762788469146471e+01	6.022166228860442061e+00
1.116139908120385371e+01	6.018684648093767464e+00
1.116515969613101333e+01	6.015196296633803286e+00
1.116890968222287484e+01	6.011701187890139408e+00
1.117264899231668096e+01	6.008199335410608910e+00
1.117637757924967445e+01	6.004690752888564020e+00
1.118009539594640955e+01	6.001175454148324206e+00
1.118380239536054432e+01	5.997653453116072342e+00
1.118749853047484066e+01	5.994124763892614283e+00
1.119118375433026813e+01	5.990589400695171207e+00
1.119485802005510777e+01	5.987047377857379615e+00
1.119852128076308873e+01	5.983498709880223032e+00
1.120217348966980353e+01	5.979943411366548389e+00
1.120581460004905239e+01	5.976381497079273686e+00
1.120944456518918741e+01	5.972812981883180328e+00
1.121306333845132031e+01	5.969237880795844831e+00
1.121667087328387424e+01	5.965656208980362862e+00
1.122026712314982433e+01	5.962067981716245413e+00
1.122385204160673311e+01	5.958473214406694751e+00
1.122742558227037080e+01	5.954871922614984214e+00
1.123098769878561143e+01	5.951264122013526503e+00
1.123453834490646841e+01	5.947649828427529428e+00
1.123807747443061089e+01	5.944029057798616122e+00
1.124160504121391568e+01	5.940401826213928871e+00
1.124512099921412300e+01	5.936768149884301238e+00
1.124862530243262881e+01	5.933128045166085940e+00
1.125211790493631270e+01	5.929481528539326973e+00
1.125559876089391764e+01	5.925828616615035571e+00
1.125906782451056642e+01	5.922169326142466161e+00
1.126252505010052118e+01	5.918503674009116367e+00
1.126597039203625172e+01	5.914831677233451046e+00
1.126940380477753934e+01	5.911153352964902297e+00
1.127282524284964893e+01	5.907468718462041579e+00
1.127623466087970883e+01	5.903777791172615252e+00
1.127963201356760692e+01	5.900080588609853294e+00
1.128301725568599068e+01	5.896377128476160578e+00
1.128639034209481906e+01	5.892667428575805388e+00
1.128975122775591444e+01	5.888951506858575158e+00
1.129309986771841068e+01	5.885229381397948600e+00
1.129643621710420121e+01	5.881501070398371667e+00
1.129976023112249095e+01	5.877766592202533502e+00
1.130307186509890016e+01	5.874025965298642404e+00
1.130637107444636058e+01	5.870279208276770078e+00
1.130965781463601161e+01	5.866526339872507378e+00
1.131293204128451180e+01	5.862767378974240273e+00
1.131619371008127928e+01	5.859002344572218135e+00
1.131944277681031963e+01	5.855231255794933531e+00
1.132267919737205375e+01	5.851454131916398183e+00
1.132590292775421403e+01	5.847670992319763172e+00
1.132911392405367224e+01	5.843881856540974695e+00
1.133231214246188756e+01	5.840086744232394267e+00
1.133549753929401049e+01	5.836285675184626598e+00
1.133867007095250301e+01	5.832478669319243636e+00
1.134182969396351837e+01	5.828665746681508608e+00
1.134497636496234918e+01	5.824846927447651979e+00
1.134811004067887552e+01	5.821022231932147406e+00
1.135123067796666874e+01	5.817191680565883871e+00
1.135433823379571550e+01	5.813355293925269507e+00
1.135743266524514183e+01	5.809513092710403726e+00
1.136051392952504102e+01	5.805665097737801261e+00
1.136358198394009378e+01	5.801811329976771958e+00
1.136663678591139615e+01	5.797951810498489067e+00
1.136967829303466715e+01	5.794086560534196906e+00
1.137270646294928156e+01	5.790215601402451284e+00
1.137572125346923713e+01	5.786338954596430995e+00
1.137872262252494693e+01	5.782456641696626320e+00
1.138171052816323936e+01	5.778568684436322656e+00
1.138468492856191006e+01	5.774675104665220715e+00
1.138764578204427380e+01	5.770775924363988452e+00
1.139059304703550879e+01	5.766871165644261055e+00
1.139352668210631236e+01	5.762960850726813078e+00
1.139644664595834911e+01	5.759045001992490143e+00
1.139935289743880276e+01	5.755123641894897446e+00
1.140224539551127236e+01	5.751196793076815084e+00
1.140512409928487614e+01	5.747264478253782727e+00
1.140798896801425144e+01	5.743326720286859199e+00
1.141083996107045095e+01	5.739383542182622477e+00
1.141367703801370226e+01	5.735434967020410113e+00
1.141650015849154443e+01	5.731481018068734556e+00
1.141930928231886355e+01	5.727521718661591876e+00
1.142210436947061680e+01	5.723557092293049209e+00
1.142488538004545262e+01	5.719587162566313054e+00
1.142765227428753860e+01	5.715611953201005235e+00
1.143040501263021724e+01	5.711631488062266726e+00
1.143314355559414253e+01	5.707645791117101908e+00
1.143586786391097121e+01	5.703654886456206441e+00
1.143857789842149941e+01	5.699658798293967266e+00
1.144127362014842220e+01	5.695657550975738559e+00
1.144395499025995377e+01	5.691651168956013862e+00
1.144662197008437943e+01	5.687639676805702038e+00
1.144927452110277954e+01	5.683623099233955145e+00
1.145191260497085750e+01	5.679601461059064604e+00
1.145453618348983582e+01	5.675574787208461203e+00
1.145714521861373214e+01	5.671543102733267006e+00
1.145973967249301495e+01	5.667506432822847273e+00
1.146231950741639594e+01	5.663464802761154715e+00
1.146488468585448572e+01	5.659418237955833320e+00
1.146743517043069005e+01	5.655366763938218355e+00
1.146997092395031359e+01	5.651310406348784454e+00
1.147249190938600805e+01	5.647249190937145613e+00
1.147499808987777214e+01	5.643183143591159023e+00
1.147748942874022759e+01	5.639112290300545283e+00
1.147996588946261909e+01	5.635036657171440311e+00
1.148242743570881430e+01	5.630956270411843434e+00
1.148487403133185580e+01	5.626871156360721216e+00
1.148730564031575341e+01	5.622781341473455541e+00
1.148972222690645140e+01	5.618686852300015744e+00
1.149212375546630938e+01	5.614587715521338396e+00
1.149451019053230993e+01	5.610483957905671559e+00
1.149688149688154226e+01	5.606375606374058407e+00
1.149923763942206278e+01	5.602262687920301687e+00
1.150157858328020666e+01	5.598145229661895428e+00
1.150390429374238010e+01	5.594023258832748979e+00
1.150621473632054403e+01	5.589896802761359140e+00
1.150850987665762659e+01	5.585765888899913989e+00
1.151078968065849040e+01	5.581630544809740968e+00
1.151305411435896531e+01	5.577490798139479011e+00
1.151530314402771182e+01	5.573346676668734290e+00
1.151753673609346151e+01	5.569198208286252338e+00
1.151975485721777659e+01	5.565045420953538269e+00
1.152195747422956629e+01	5.560888342784892302e+00
1.152414455416146666e+01	5.556727001952822320e+00
1.152631606426439248e+01	5.552561426775355358e+00
1.152847197196388151e+01	5.548391645643278025e+00
1.153061224489647429e+01	5.544217687071068212e+00
1.153273685090243816e+01	5.540039579675067216e+00
1.153484575803304324e+01	5.535857352158927824e+00
1.153693893452873453e+01	5.531671033342718147e+00
1.153901634884823579e+01	5.527480652141093742e+00
1.154107796965399757e+01	5.523286237570573576e+00
1.154312376580492128e+01	5.519087818756815977e+00
1.154515370639273897e+01	5.514885424898238853e+00
1.154716776069835760e+01	5.510679085331503302e+00
1.154916589823551476e+01	5.506468829466030002e+00
1.155114808870712295e+01	5.502254686798551120e+00
1.155311430203437340e+01	5.498036686956766061e+00
1.155506450839311583e+01	5.493814859633857850e+00
1.155699867811199510e+01	5.489589234632148873e+00
1.155891678178159054e+01	5.485359841855824925e+00
1.156081879018165637e+01	5.481126711281831376e+00
1.156270467435388127e+01	5.476889873003528919e+00
1.156457440552185290e+01	5.472649357194313779e+00
1.156642795512743760e+01	5.468405194129445590e+00
1.156826529485988431e+01	5.464157414171495475e+00
1.157008639663399663e+01	5.459906047763070092e+00
1.157189123256830499e+01	5.455651125463191420e+00
1.157367977502872236e+01	5.451392677889089100e+00
1.157545199657033663e+01	5.447130735767132137e+00
1.157720787002472207e+01	5.442865329911001027e+00
1.157894736841990380e+01	5.438596491228963714e+00
1.158067046503128950e+01	5.434324250687495805e+00
1.158237713335256558e+01	5.430048639376764186e+00
1.158406734711024910e+01	5.425769688445143402e+00
1.158574108027096372e+01	5.421487429135595448e+00
1.158739830703416374e+01	5.417201892778393812e+00
1.158903900183941005e+01	5.412913110783847515e+00
1.159066313934454229e+01	5.408621114635025151e+00
1.159227069445478264e+01	5.404325935931410640e+00
1.159386164232273586e+01	5.400027606301591732e+00
1.159543595832656138e+01	5.395726157497847453e+00
1.159699361806997331e+01	5.391421621337940451e+00
1.159853459743317217e+01	5.387114029712392949e+00
1.160005887252191314e+01	5.382803414606314618e+00
1.160156641967478208e+01	5.378489808063022792e+00
1.160305721549229929e+01	5.374173242213146295e+00
1.160453123679326382e+01	5.369853749260073528e+00
1.160598846065113321e+01	5.365531361487228423e+00
1.160742886441585142e+01	5.361206111250794493e+00
1.160885242564836517e+01	5.356878030986990780e+00
1.161025912215700373e+01	5.352547153175692074e+00
1.161164893201930681e+01	5.348213510420464445e+00
1.161302183355292073e+01	5.343877135346701834e+00
1.161437780532287434e+01	5.339538060667109676e+00
1.161571682614885503e+01	5.335196319188980851e+00
1.161703887510520872e+01	5.330851943755988032e+00
1.161834393150638789e+01	5.326504967291839421e+00
1.161963197494333144e+01	5.322155422778450884e+00
1.162090298523253296e+01	5.317803343292325735e+00
1.162215694246697240e+01	5.313448761939071119e+00
1.162339382700156420e+01	5.309091711926157586e+00
1.162461361940950155e+01	5.304732226490159519e+00
1.162581630056956783e+01	5.300370338954962790e+00
1.162700185159337707e+01	5.296006082702660933e+00
1.162817025383264991e+01	5.291639491166279186e+00
1.162932148894469719e+01	5.287270597851602361e+00
1.163045553881966043e+01	5.282899436322622932e+00
1.163157238560233964e+01	5.278526040194265079e+00
1.163267201172129717e+01	5.274150443146936595e+00
1.163375439983792603e+01	5.269772678926528897e+00
1.163481953291193349e+01	5.265392781315313186e+00
1.163586739413585747e+01	5.261010784168320242e+00
1.163689796698599821e+01	5.256626721391512547e+00
1.163791123520059045e+01	5.252240626941784285e+00
1.163890718277252745e+01	5.247852534826961346e+00
1.163988579396391287e+01	5.243462479105801322e+00
1.164084705332061276e+01	5.239070493917097338e+00
1.164179094563587569e+01	5.234676613414194435e+00
1.164271745599398855e+01	5.230280871808645315e+00
1.164362656972662080e+01	5.225883303370210342e+00
1.164451827242737636e+01	5.221483942412305623e+00
1.164539254998089746e+01	5.217082823299278971e+00
1.164624938854831271e+01	5.212679980431857985e+00
1.164708877453813329e+01	5.208275448268977925e+00
1.164791069462080486e+01	5.203869261298677884e+00
1.164871513580146711e+01	5.199461454074480571e+00
1.164950208528898656e+01	5.195052061171736568e+00
1.165027153058326803e+01	5.190641117209452204e+00
1.165102345948980656e+01	5.186228656864841469e+00
1.165175786004692782e+01	5.181814714844222181e+00
1.165247472059854772e+01	5.177399325883015990e+00
1.165317402973596472e+01	5.172982524774852209e+00
1.165385577634879155e+01	5.168564346335188020e+00
1.165451994958857540e+01	5.164144825423136353e+00
1.165516653889062582e+01	5.159723996934189927e+00
1.165579553396673873e+01	5.155301895792945288e+00
1.165640692479792051e+01	5.150878556960378774e+00
1.165700070164893987e+01	5.146454015433846507e+00
1.165757685506832786e+01	5.142028306247084402e+00
1.165813537588110194e+01	5.137601464433828369e+00
1.165867625515966211e+01	5.133173525100573897e+00
1.165919948430382647e+01	5.128744523361092433e+00
1.165970505497534759e+01	5.124314494358259253e+00
1.166019295911246445e+01	5.119883473264053464e+00
1.166066318891535047e+01	5.115451495279558003e+00
1.166111573688249337e+01	5.111018595613131765e+00
1.166155059580341913e+01	5.106584809531341307e+00
1.166196775874414016e+01	5.102150172300753184e+00
1.166236721901805140e+01	5.097714719217037782e+00
1.166274897026596591e+01	5.093278485583141446e+00
1.166311300639790716e+01	5.088841506752942223e+00
1.166345932157855714e+01	5.084403818073042203e+00
1.166378791029273998e+01	5.079965454919147305e+00
1.166409876727266237e+01	5.075526452696067281e+00
1.166439188756339718e+01	5.071086846801335923e+00
1.166466726647922769e+01	5.066646672668866813e+00
1.166492489962547552e+01	5.062205965732573532e+00
1.166516478286939673e+01	5.057764761455473490e+00
1.166538691238383763e+01	5.053323095300584100e+00
1.166559128460357897e+01	5.048881002752750646e+00
1.166577789628354367e+01	5.044438519311370328e+00
1.166594674441876123e+01	5.039995680468564387e+00
1.166609782631712733e+01	5.035552521738281939e+00
1.166623113956302404e+01	5.031109078656299971e+00
1.166634668203187175e+01	5.026665386729291640e+00
1.166644445185374934e+01	5.022221481500309892e+00
1.166652444747887785e+01	5.017777398526959587e+00
1.166658666761941276e+01	5.013333173337741755e+00
1.166663111130037578e+01	5.008888841482985299e+00
1.166665777778689517e+01	5.004444438520295080e+00
1.166666666665696539e+01	5.000000000000000000e+00
1.166665777778689517e+01	4.995555561479704920e+00
1.166663111130037578e+01	4.991111158517014701e+00
1.166658666761941276e+01	4.986666826662258245e+00
1.166652444747887785e+01	4.982222601473040413e+00
1.166644445185374934e+01	4.977778518499690108e+00
1.166634668203187175e+01	4.973334613270708360e+00
1.166623113956302404e+01	4.968890921343700029e+00
1.166609782631712733e+01	4.964447478261718061e+00
1.166594674441876123e+01	4.960004319531435613e+00
1.166577789628354367e+01	4.955561480688629672e+00
1.166559128460357897e+01	4.951118997247249354e+00
1.166538691238383763e+01	4.946676904699415900e+00
1.166516478286939673e+01	4.942235238544526510e+00
1.166492489962547552e+01	4.937794034267426468e+00
1.166466726647922769e+01	4.933353327331133187e+00
1.166439188756339718e+01	4.928913153198664077e+00
1.166409876727266237e+01	4.924473547303932719e+00
1.166378791029273998e+01	4.920034545080852695e+00
1.166345932157855714e+01	4.915596181926957797e+00
1.166311300639790716e+01	4.911158493247057777e+00
1.166274897026596591e+01	4.906721514416858554e+00
1.166236721901805140e+01	4.902285280782962218e+00
1.166196775874414016e+01	4.897849827699246816e+00
1.166155059580341913e+01	4.893415190468658693e+00
1.166111573688249337e+01	4.888981404386868235e+00
1.166066318891535047e+01	4.884548504720441997e+00
1.166019295911246445e+01	4.880116526735946536e+00
1.165970505497534759e+01	4.875685505641740747e+00
1.165919948430382647e+01	4.871255476638907567e+00
1.165867625515966211e+01	4.866826474899426103e+00
1.165813537588110194e+01	4.862398535566171631e+00
1.165757685506832786e+01	4.857971693752915598e+00
1.165700070164893987e+01	4.853545984566153493e+00
1.165640692479792051e+01	4.849121443039621226e+00
1.165579553396673873e+01	4.844698104207054712e+00
1.165516653889062582e+01	4.840276003065810073e+00
1.165451994958857540e+01	4.835855174576863647e+00
1.165385577634879155e+01	4.831435653664811980e+00
1.165317402973596472e+01	4.827017475225147791e+00
1.165247472059854772e+01	4.822600674116984010e+00
1.165175786004692782e+01	4.818185285155777819e+00
1.165102345948980656e+01	4.813771343135158531e+00
1.165027153058326803e+01	4.809358882790547796e+00
1.164950208528898656e+01	4.804947938828263432e+00
1.164871513580146711e+01	4.800538545925519429e+00
1.164791069462080486e+01	4.796130738701322116e+00
1.164708877453813329e+01	4.791724551731022075e+00
1.164624938854831271e+01	4.787320019568142015e+00
1.164539254998089746e+01	4.782917176700721029e+00
1.164451827242737636e+01	4.778516057587694377e+00
1.164362656972662080e+01	4.774116696629789658e+00
1.164271745599398855e+01	4.769719128191354685e+00
1.164179094563587569e+01	4.765323386585805565e+00
1.164084705332061276e+01	4.760929506082902662e+00
1.163988579396391287e+01	4.756537520894198678e+00
1.163890718277252745e+01	4.752147465173038654e+00
1.163791123520059045e+01	4.747759373058215715e+00
1.163689796698599821e+01	4.743373278608487453e+00
1.163586739413585747e+01	4.738989215831679758e+00
1.163481953291193349e+01	4.734607218684686814e+00
1.163375439983792603e+01	4.730227321073471103e+00
1.163267201172129717e+01	4.725849556853063405e+00
1.163157238560233964e+01	4.721473959805734921e+00
1.163045553881966043e+01	4.717100563677377068e+00
1.162932148894469719e+01	4.712729402148397639e+00
1.162817025383264991e+01	4.708360508833720814e+00
1.162700185159337707e+01	4.703993917297339067e+00
1.162581630056956783e+01	4.699629661045037210e+00
1.162461361940950155e+01	4.695267773509840481e+00
1.162339382700156420e+01	4.690908288073842414e+00
1.162215694246697240e+01	4.686551238060928881e+00
1.162090298523253296e+01	4.682196656707674265e+00
1.161963197494333144e+01	4.677844577221549116e+00
1.161834393150638789e+01	4.673495032708160579e+00
1.161703887510520872e+01	4.669148056244011968e+00
1.161571682614885503e+01	4.664803680811019149e+00
1.161437780532287434e+01	4.660461939332890324e+00
1.161302183355292073e+01	4.656122864653298166e+00
1.161164893201930681e+01	4.651786489579535555e+00
1.161025912215700373e+01	4.647452846824307926e+00
1.160885242564836517e+01	4.643121969013009220e+00
1.160742886441585142e+01	4.638793888749205507e+00
